adId,asin,sku,adGroupId,adGroupName,campaignId,campaignName,reportId,reportDate,recordType,userId,profileId,localProfileId,impressions,clicks,cost,attributedConversions14d,attributedConversions14dSameSKU,attributedUnitsOrdered14d,attributedUnitsOrdered14dSameSKU,attributedSales14d,attributedSales14dSameSKU
133880225382874,B0163DSR16,100WoodBeads001,233192702901308,500pcs Natural Wooden Beads Donut Hexagon Polygon Round Solid Wood Beads 20mm 15mm 12mm 10mm DIY Craft Making Baby Teether Unfinished Loose Bulk Lead-Free Ball Spacers - Generic|100WoodBeads001,176942861840575,500pcs Natural Wooden Beads Donut - Generic|TM,amzn1.clicksAPI.v1.p1.5FA85215.65ee8b12-0b3a-4df7-a4cb-1032ecd4d952,2020-09-22 19:16:22 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,17108,68,47.75,9,9,9,9,188.91,188.91
133880225382874,B0163DSR16,100WoodBeads001,233192702901308,500pcs Natural Wooden Beads Donut Hexagon Polygon Round Solid Wood Beads 20mm 15mm 12mm 10mm DIY Craft Making Baby Teether Unfinished Loose Bulk Lead-Free Ball Spacers - Generic|100WoodBeads001,176942861840575,500pcs Natural Wooden Beads Donut - Generic|TM,amzn1.clicksAPI.v1.p1.5FA8520A.4b974717-8660-4b74-9df8-dcb9f95aa151,2020-09-24 19:16:11 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,25303,116,81.74,17,17,17,17,356.83,356.83
133880225382874,B0163DSR16,100WoodBeads001,233192702901308,500pcs Natural Wooden Beads Donut Hexagon Polygon Round Solid Wood Beads 20mm 15mm 12mm 10mm DIY Craft Making Baby Teether Unfinished Loose Bulk Lead-Free Ball Spacers - Generic|100WoodBeads001,176942861840575,500pcs Natural Wooden Beads Donut - Generic|TM,amzn1.clicksAPI.v1.p1.5FA85231.8634ec95-8709-46a0-8de9-3458c153591c,2020-09-17 19:16:49 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,11514,66,45.36,7,7,7,7,146.93,146.93
133880225382874,B0163DSR16,100WoodBeads001,233192702901308,500pcs Natural Wooden Beads Donut Hexagon Polygon Round Solid Wood Beads 20mm 15mm 12mm 10mm DIY Craft Making Baby Teether Unfinished Loose Bulk Lead-Free Ball Spacers - Generic|100WoodBeads001,176942861840575,500pcs Natural Wooden Beads Donut - Generic|TM,amzn1.clicksAPI.v1.p1.5FA85210.97c05307-666a-4dbb-ab51-cb3e31240778,2020-09-23 19:16:16 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,22622,100,79.49,10,10,10,10,209.9,209.9
116033955730952,B08CTZNF73,DLM-YB-060720,79907727655212,OBATTI Slow Feeder Cat Dog Lick Mat Boredom Buster Anxiety Reducer Perfect for Treats Blue Yellow - Competitor|DLM-YB-060720,55387088602495,Pet Slow Feeder Licking Mat - Competitor|TM,amzn1.clicksAPI.v1.p1.5FA854B0.b571af9e-aef3-42d7-94e4-9571b1c139cc,2020-09-10 19:27:28 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
116033955730952,B08CTZNF73,DLM-YB-060720,79907727655212,OBATTI Slow Feeder Cat Dog Lick Mat Boredom Buster Anxiety Reducer Perfect for Treats Blue Yellow - Competitor|DLM-YB-060720,55387088602495,Pet Slow Feeder Licking Mat - Competitor|TM,amzn1.clicksAPI.v1.p1.5FA8523C.72ffa9c2-91c9-48cd-91d2-849987003991,2020-09-15 19:17:00 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,2,0,0,0,0,0,0,0,0
116033955730952,B08CTZNF73,DLM-YB-060720,79907727655212,OBATTI Slow Feeder Cat Dog Lick Mat Boredom Buster Anxiety Reducer Perfect for Treats Blue Yellow - Competitor|DLM-YB-060720,55387088602495,Pet Slow Feeder Licking Mat - Competitor|TM,amzn1.clicksAPI.v1.p1.5FA8522B.bc6f95c7-7f33-4296-8ec5-b8aaba166f60,2020-09-18 19:16:44 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,11,0,0,0,0,0,0,0,0
116033955730952,B08CTZNF73,DLM-YB-060720,79907727655212,OBATTI Slow Feeder Cat Dog Lick Mat Boredom Buster Anxiety Reducer Perfect for Treats Blue Yellow - Competitor|DLM-YB-060720,55387088602495,Pet Slow Feeder Licking Mat - Competitor|TM,amzn1.clicksAPI.v1.p1.5FA8520A.4b974717-8660-4b74-9df8-dcb9f95aa151,2020-09-24 19:16:11 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,8,0,0,0,0,0,0,0,0
116033955730952,B08CTZNF73,DLM-YB-060720,79907727655212,OBATTI Slow Feeder Cat Dog Lick Mat Boredom Buster Anxiety Reducer Perfect for Treats Blue Yellow - Competitor|DLM-YB-060720,55387088602495,Pet Slow Feeder Licking Mat - Competitor|TM,amzn1.clicksAPI.v1.p1.5FA8556F.8e747af8-4552-45a9-8494-bf19c7cc77c9,2020-09-11 19:30:39 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
116033955730952,B08CTZNF73,DLM-YB-060720,79907727655212,OBATTI Slow Feeder Cat Dog Lick Mat Boredom Buster Anxiety Reducer Perfect for Treats Blue Yellow - Competitor|DLM-YB-060720,55387088602495,Pet Slow Feeder Licking Mat - Competitor|TM,amzn1.clicksAPI.v1.p1.5FA85247.bc564bbb-22ef-4bdf-9139-6e8379145bfd,2020-09-13 19:17:11 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
116033955730952,B08CTZNF73,DLM-YB-060720,79907727655212,OBATTI Slow Feeder Cat Dog Lick Mat Boredom Buster Anxiety Reducer Perfect for Treats Blue Yellow - Competitor|DLM-YB-060720,55387088602495,Pet Slow Feeder Licking Mat - Competitor|TM,amzn1.clicksAPI.v1.p1.5FA85210.97c05307-666a-4dbb-ab51-cb3e31240778,2020-09-23 19:16:16 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,8,0,0,0,0,0,0,0,0
116033955730952,B08CTZNF73,DLM-YB-060720,79907727655212,OBATTI Slow Feeder Cat Dog Lick Mat Boredom Buster Anxiety Reducer Perfect for Treats Blue Yellow - Competitor|DLM-YB-060720,55387088602495,Pet Slow Feeder Licking Mat - Competitor|TM,amzn1.clicksAPI.v1.p1.5FA85236.167864e7-eb15-4a10-a54e-9323442a6ee0,2020-09-16 19:16:55 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,8,0,0,0,0,0,0,0,0
116033955730952,B08CTZNF73,DLM-YB-060720,79907727655212,OBATTI Slow Feeder Cat Dog Lick Mat Boredom Buster Anxiety Reducer Perfect for Treats Blue Yellow - Competitor|DLM-YB-060720,55387088602495,Pet Slow Feeder Licking Mat - Competitor|TM,amzn1.clicksAPI.v1.p1.5FA85226.fc4ef13a-8a84-4e5f-9d9d-45208d42a55e,2020-09-19 19:16:38 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,10,0,0,0,0,0,0,0,0
116033955730952,B08CTZNF73,DLM-YB-060720,79907727655212,OBATTI Slow Feeder Cat Dog Lick Mat Boredom Buster Anxiety Reducer Perfect for Treats Blue Yellow - Competitor|DLM-YB-060720,55387088602495,Pet Slow Feeder Licking Mat - Competitor|TM,amzn1.clicksAPI.v1.p1.5FA85215.65ee8b12-0b3a-4df7-a4cb-1032ecd4d952,2020-09-22 19:16:22 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,7,0,0,0,0,0,0,0,0
116033955730952,B08CTZNF73,DLM-YB-060720,79907727655212,OBATTI Slow Feeder Cat Dog Lick Mat Boredom Buster Anxiety Reducer Perfect for Treats Blue Yellow - Competitor|DLM-YB-060720,55387088602495,Pet Slow Feeder Licking Mat - Competitor|TM,amzn1.clicksAPI.v1.p1.5FA85242.02badef4-f442-4896-8a68-9f9d362d6de2,2020-09-14 19:17:06 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
116033955730952,B08CTZNF73,DLM-YB-060720,79907727655212,OBATTI Slow Feeder Cat Dog Lick Mat Boredom Buster Anxiety Reducer Perfect for Treats Blue Yellow - Competitor|DLM-YB-060720,55387088602495,Pet Slow Feeder Licking Mat - Competitor|TM,amzn1.clicksAPI.v1.p1.5FA85220.2497ebe6-fbc9-4c18-9108-8a1ea9881860,2020-09-20 19:16:33 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,9,0,0,0,0,0,0,0,0
116033955730952,B08CTZNF73,DLM-YB-060720,79907727655212,OBATTI Slow Feeder Cat Dog Lick Mat Boredom Buster Anxiety Reducer Perfect for Treats Blue Yellow - Competitor|DLM-YB-060720,55387088602495,Pet Slow Feeder Licking Mat - Competitor|TM,amzn1.clicksAPI.v1.p1.5FA85205.86d249cd-60cf-49ba-90f7-bf16d2c2ccc3,2020-09-25 19:16:05 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
116033955730952,B08CTZNF73,DLM-YB-060720,79907727655212,OBATTI Slow Feeder Cat Dog Lick Mat Boredom Buster Anxiety Reducer Perfect for Treats Blue Yellow - Competitor|DLM-YB-060720,55387088602495,Pet Slow Feeder Licking Mat - Competitor|TM,amzn1.clicksAPI.v1.p1.5FA854B5.cba30b9e-08a7-498e-bc3d-3c6c7bbc4e54,2020-09-09 19:27:33 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
116033955730952,B08CTZNF73,DLM-YB-060720,79907727655212,OBATTI Slow Feeder Cat Dog Lick Mat Boredom Buster Anxiety Reducer Perfect for Treats Blue Yellow - Competitor|DLM-YB-060720,55387088602495,Pet Slow Feeder Licking Mat - Competitor|TM,amzn1.clicksAPI.v1.p1.5FA8521B.800891fc-b2cb-43c2-8ca5-356d49bbb47f,2020-09-21 19:16:27 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,6,0,0,0,0,0,0,0,0
116033955730952,B08CTZNF73,DLM-YB-060720,79907727655212,OBATTI Slow Feeder Cat Dog Lick Mat Boredom Buster Anxiety Reducer Perfect for Treats Blue Yellow - Competitor|DLM-YB-060720,55387088602495,Pet Slow Feeder Licking Mat - Competitor|TM,amzn1.clicksAPI.v1.p1.5FA85231.8634ec95-8709-46a0-8de9-3458c153591c,2020-09-17 19:16:49 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,2,0,0,0,0,0,0,0,0
116033955730952,B08CTZNF73,DLM-YB-060720,79907727655212,OBATTI Slow Feeder Cat Dog Lick Mat Boredom Buster Anxiety Reducer Perfect for Treats Blue Yellow - Competitor|DLM-YB-060720,55387088602495,Pet Slow Feeder Licking Mat - Competitor|TM,amzn1.clicksAPI.v1.p1.5FA8524D.9aa0a9f2-a5f1-490c-88b9-b01841fea735,2020-09-12 19:17:17 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
79709672954889,B08CTZNF73,3M-9JOI-URCF,104690631871345,Ad Group PHRASE Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA8524D.9aa0a9f2-a5f1-490c-88b9-b01841fea735,2020-09-12 19:17:17 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
79709672954889,B08CTZNF73,3M-9JOI-URCF,104690631871345,Ad Group PHRASE Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA8556F.8e747af8-4552-45a9-8494-bf19c7cc77c9,2020-09-11 19:30:39 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
79709672954889,B08CTZNF73,3M-9JOI-URCF,104690631871345,Ad Group PHRASE Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85247.bc564bbb-22ef-4bdf-9139-6e8379145bfd,2020-09-13 19:17:11 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
79709672954889,B08CTZNF73,3M-9JOI-URCF,104690631871345,Ad Group PHRASE Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85226.fc4ef13a-8a84-4e5f-9d9d-45208d42a55e,2020-09-19 19:16:38 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
79709672954889,B08CTZNF73,3M-9JOI-URCF,104690631871345,Ad Group PHRASE Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA8523C.72ffa9c2-91c9-48cd-91d2-849987003991,2020-09-15 19:17:00 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
79709672954889,B08CTZNF73,3M-9JOI-URCF,104690631871345,Ad Group PHRASE Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85242.02badef4-f442-4896-8a68-9f9d362d6de2,2020-09-14 19:17:06 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
79709672954889,B08CTZNF73,3M-9JOI-URCF,104690631871345,Ad Group PHRASE Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85220.2497ebe6-fbc9-4c18-9108-8a1ea9881860,2020-09-20 19:16:33 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
79709672954889,B08CTZNF73,3M-9JOI-URCF,104690631871345,Ad Group PHRASE Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85236.167864e7-eb15-4a10-a54e-9323442a6ee0,2020-09-16 19:16:55 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
79709672954889,B08CTZNF73,3M-9JOI-URCF,104690631871345,Ad Group PHRASE Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA8521B.800891fc-b2cb-43c2-8ca5-356d49bbb47f,2020-09-21 19:16:27 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
79709672954889,B08CTZNF73,3M-9JOI-URCF,104690631871345,Ad Group PHRASE Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85205.86d249cd-60cf-49ba-90f7-bf16d2c2ccc3,2020-09-25 19:16:05 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
79709672954889,B08CTZNF73,3M-9JOI-URCF,104690631871345,Ad Group PHRASE Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA8520A.4b974717-8660-4b74-9df8-dcb9f95aa151,2020-09-24 19:16:11 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
79709672954889,B08CTZNF73,3M-9JOI-URCF,104690631871345,Ad Group PHRASE Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA854B0.b571af9e-aef3-42d7-94e4-9571b1c139cc,2020-09-10 19:27:28 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
79709672954889,B08CTZNF73,3M-9JOI-URCF,104690631871345,Ad Group PHRASE Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85215.65ee8b12-0b3a-4df7-a4cb-1032ecd4d952,2020-09-22 19:16:22 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
79709672954889,B08CTZNF73,3M-9JOI-URCF,104690631871345,Ad Group PHRASE Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85210.97c05307-666a-4dbb-ab51-cb3e31240778,2020-09-23 19:16:16 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
79709672954889,B08CTZNF73,3M-9JOI-URCF,104690631871345,Ad Group PHRASE Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA854B5.cba30b9e-08a7-498e-bc3d-3c6c7bbc4e54,2020-09-09 19:27:33 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
79709672954889,B08CTZNF73,3M-9JOI-URCF,104690631871345,Ad Group PHRASE Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA8522B.bc6f95c7-7f33-4296-8ec5-b8aaba166f60,2020-09-18 19:16:44 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
79709672954889,B08CTZNF73,3M-9JOI-URCF,104690631871345,Ad Group PHRASE Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85231.8634ec95-8709-46a0-8de9-3458c153591c,2020-09-17 19:16:49 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
247330362804236,,,72597669932631,Ad Group BROAD Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85242.02badef4-f442-4896-8a68-9f9d362d6de2,2020-09-14 19:17:06 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
247330362804236,,,72597669932631,Ad Group BROAD Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA8522B.bc6f95c7-7f33-4296-8ec5-b8aaba166f60,2020-09-18 19:16:44 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
247330362804236,,,72597669932631,Ad Group BROAD Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA854B5.cba30b9e-08a7-498e-bc3d-3c6c7bbc4e54,2020-09-09 19:27:33 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
247330362804236,,,72597669932631,Ad Group BROAD Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85220.2497ebe6-fbc9-4c18-9108-8a1ea9881860,2020-09-20 19:16:33 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
247330362804236,,,72597669932631,Ad Group BROAD Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA8556F.8e747af8-4552-45a9-8494-bf19c7cc77c9,2020-09-11 19:30:39 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
247330362804236,,,72597669932631,Ad Group BROAD Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA8520A.4b974717-8660-4b74-9df8-dcb9f95aa151,2020-09-24 19:16:11 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
247330362804236,,,72597669932631,Ad Group BROAD Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA8524D.9aa0a9f2-a5f1-490c-88b9-b01841fea735,2020-09-12 19:17:17 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
247330362804236,,,72597669932631,Ad Group BROAD Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA8523C.72ffa9c2-91c9-48cd-91d2-849987003991,2020-09-15 19:17:00 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
247330362804236,,,72597669932631,Ad Group BROAD Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85215.65ee8b12-0b3a-4df7-a4cb-1032ecd4d952,2020-09-22 19:16:22 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
247330362804236,,,72597669932631,Ad Group BROAD Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85210.97c05307-666a-4dbb-ab51-cb3e31240778,2020-09-23 19:16:16 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
247330362804236,,,72597669932631,Ad Group BROAD Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85236.167864e7-eb15-4a10-a54e-9323442a6ee0,2020-09-16 19:16:55 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
247330362804236,,,72597669932631,Ad Group BROAD Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85247.bc564bbb-22ef-4bdf-9139-6e8379145bfd,2020-09-13 19:17:11 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
247330362804236,,,72597669932631,Ad Group BROAD Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85226.fc4ef13a-8a84-4e5f-9d9d-45208d42a55e,2020-09-19 19:16:38 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
247330362804236,,,72597669932631,Ad Group BROAD Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA854B0.b571af9e-aef3-42d7-94e4-9571b1c139cc,2020-09-10 19:27:28 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
247330362804236,,,72597669932631,Ad Group BROAD Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA8521B.800891fc-b2cb-43c2-8ca5-356d49bbb47f,2020-09-21 19:16:27 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
247330362804236,,,72597669932631,Ad Group BROAD Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85231.8634ec95-8709-46a0-8de9-3458c153591c,2020-09-17 19:16:49 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
247330362804236,,,72597669932631,Ad Group BROAD Match,143853484304844,DogLickMat - Perpetua - B08HM5SC6H - SP - Manual - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85205.86d249cd-60cf-49ba-90f7-bf16d2c2ccc3,2020-09-25 19:16:05 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
65369336240399,B08CTZNF73,3M-9JOI-URCF,81368587170958,Ad Group 1,162753048564946,DogLickMat - Perpetua - B08HM5SC6H - SP - Auto - h5339yyt,amzn1.clicksAPI.v1.p1.5FA8523C.72ffa9c2-91c9-48cd-91d2-849987003991,2020-09-15 19:17:00 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
65369336240399,B08CTZNF73,3M-9JOI-URCF,81368587170958,Ad Group 1,162753048564946,DogLickMat - Perpetua - B08HM5SC6H - SP - Auto - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85226.fc4ef13a-8a84-4e5f-9d9d-45208d42a55e,2020-09-19 19:16:38 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
65369336240399,B08CTZNF73,3M-9JOI-URCF,81368587170958,Ad Group 1,162753048564946,DogLickMat - Perpetua - B08HM5SC6H - SP - Auto - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85247.bc564bbb-22ef-4bdf-9139-6e8379145bfd,2020-09-13 19:17:11 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
65369336240399,B08CTZNF73,3M-9JOI-URCF,81368587170958,Ad Group 1,162753048564946,DogLickMat - Perpetua - B08HM5SC6H - SP - Auto - h5339yyt,amzn1.clicksAPI.v1.p1.5FA8520A.4b974717-8660-4b74-9df8-dcb9f95aa151,2020-09-24 19:16:11 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
65369336240399,B08CTZNF73,3M-9JOI-URCF,81368587170958,Ad Group 1,162753048564946,DogLickMat - Perpetua - B08HM5SC6H - SP - Auto - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85236.167864e7-eb15-4a10-a54e-9323442a6ee0,2020-09-16 19:16:55 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
65369336240399,B08CTZNF73,3M-9JOI-URCF,81368587170958,Ad Group 1,162753048564946,DogLickMat - Perpetua - B08HM5SC6H - SP - Auto - h5339yyt,amzn1.clicksAPI.v1.p1.5FA85242.02badef4-f442-4896-8a68-9f9d362d6de2,2020-09-14 19:17:06 UTC,productAd,601889de36126830c0574c5d,3448590598287718,601889e1bef1c53125e803db,0,0,0,0,0,0,0,0,0
